F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,TARGET1,TARGET2
9.3,13.889999988,72772420.0,59.3402,162.67263333333332,644789.0,644789.0,1343.895,561.15,1050.09,451200.0,99800.0,2255300.0,105000.0,0.8874700000000001,1.757,0.977,0.991
1.138,1.5433333319999998,1352378.0,23.11705,111.44341666666666,9613.0,9613.0,745.0189999999999,561.15,822.395,114200.0,99800.0,610900.0,101900.0,0.0,0.095,0.977,0.992
2.088,3.086666664,4823551.0,23.23438333333333,113.70383333333332,31468.0,31468.0,818.1010000000001,561.15,838.814,127200.0,99800.0,681500.0,102000.0,0.0,0.181,0.977,0.992
3.144,4.6299999960000005,8377654.0,23.11248333333333,118.23026666666668,60342.0,60342.0,853.076,561.15,852.34,139000.0,99800.0,746300.0,102000.0,0.12057000000000001,0.239,0.977,0.992
4.1610000000000005,6.173333327999999,14721253.999999998,25.791,129.41181666666665,113769.0,113769.0,907.203,561.15,878.35,166000.0,99800.0,887900.0,102300.0,0.16893,0.334,0.977,0.992
5.14,7.71666666,21630954.0,32.07221666666667,141.40366666666662,175276.0,175276.0,973.793,561.15,908.989,208200.0,99800.0,1104400.0,102600.0,0.24775,0.49,0.977,0.992
6.175,9.259999992000001,29790069.0,38.4581,146.94549999999995,246245.0,246245.0,1040.631,561.15,939.179,250600.0,99800.0,1317500.0,103000.0,0.33836,0.67,0.977,0.992
7.148,10.803333324,38991538.0,44.63463333333333,152.12896666666666,332182.0,332182.0,1092.202,561.15,961.739,297100.0,99800.0,1547800.0,103600.0,0.43537,0.862,0.977,0.992
8.206,12.346666655999998,50993962.99999999,51.4583,155.1564666666667,438102.0,438102.0,1189.303,561.15,1003.518,358200.0,99800.0,1837000.0,104200.0,0.59724,1.182,0.977,0.992
9.3,13.889999988,72774193.0,59.34005,162.68665,644956.0,644956.0,1343.042,561.15,1049.947,451100.0,99800.0,2252600.0,105000.0,0.8864400000000001,1.755,0.977,0.992
1.138,1.5433333319999998,2416398.0,23.477516666666666,111.74351666666666,10919.0,10919.0,775.873,561.15,828.115,118600.0,99800.0,634400.0,101900.0,0.0,0.13,0.977,0.993
2.088,3.086666664,4596483.0,23.22255,113.73801666666668,31325.0,31325.0,811.1489999999999,561.15,837.913,126500.0,99800.0,677400.0,102000.0,0.0,0.173,0.977,0.993
3.144,4.6299999960000005,8377741.0,23.11248333333333,118.27266666666668,60343.0,60343.0,852.29,561.15,852.196,139000.0,99800.0,745500.0,102000.0,0.12024,0.238,0.977,0.993
4.1610000000000005,6.173333327999999,14721448.999999998,25.79101666666667,129.44505,113749.0,113749.0,906.3489999999999,561.15,878.192,165900.0,99800.0,886999.9999999999,102300.0,0.16852,0.334,0.977,0.993
5.14,7.71666666,21631053.0,32.07223333333334,141.41865,175256.0,175256.0,972.8489999999999,561.15,908.811,208200.0,99800.0,1103300.0,102600.0,0.24721,0.489,0.977,0.993
6.175,9.259999992000001,29790432.0,38.457816666666666,146.96253333333334,246258.0,246258.0,1039.559,561.15,938.962,250600.0,99800.0,1316200.0,103000.0,0.33765,0.6679999999999999,0.977,0.993
7.148,10.803333324,38991105.0,44.63465,152.13733333333332,332177.0,332177.0,1091.202,561.15,961.572,297100.0,99800.0,1546100.0,103600.0,0.43458,0.86,0.977,0.993
8.206,12.346666655999998,50993915.0,51.45826666666667,155.16334999999995,438030.0,438030.0,1188.275,561.15,1003.3589999999999,358100.0,99800.0,1835000.0,104200.0,0.59628,1.18,0.977,0.993
9.3,13.889999988,72774648.0,59.3402,162.70036666666667,644997.0,644997.0,1342.1860000000001,561.15,1049.803,451000.0,99800.0,2249900.0,105100.0,0.8854000000000001,1.753,0.977,0.993
1.138,1.5433333319999998,3346542.0,23.58428333333333,111.86891666666666,11322.0,11322.0,802.855,561.15,832.51,122100.0,99800.0,653200.0,101900.0,0.0,0.162,0.977,0.994
2.088,3.086666664,4937741.0,23.23871666666667,113.78926666666666,31515.0,31515.0,819.745,561.15,839.1560000000002,127600.0,99800.0,683000.0,102000.0,0.0,0.183,0.977,0.994
3.144,4.6299999960000005,8377839.0,23.1125,118.3151,60345.0,60345.0,851.505,561.15,852.0509999999997,139000.0,99800.0,744800.0,102000.0,0.11991,0.237,0.977,0.994
4.1610000000000005,6.173333327999999,14721441.0,25.79103333333333,129.47805,113765.0,113765.0,905.496,561.15,878.034,165900.0,99800.0,886200.0,102300.0,0.1681,0.333,0.977,0.994
5.14,7.71666666,21630943.0,32.07228333333333,141.43355000000003,175301.0,175301.0,971.906,561.15,908.634,208200.0,99800.0,1102200.0,102600.0,0.24666,0.488,0.977,0.994
6.175,9.259999992000001,29790757.0,38.457516666666656,146.97955,246207.0,246207.0,1038.49,561.15,938.745,250600.0,99800.0,1314900.0,103100.0,0.33694,0.667,0.977,0.994
7.148,10.803333324,38990682.0,44.63465,152.14571666666666,332307.0,332307.0,1090.2060000000001,561.15,961.406,297000.0,99800.0,1544500.0,103600.0,0.43378,0.8590000000000001,0.977,0.994
8.206,12.346666655999998,50993797.99999999,51.45828333333333,155.17021666666662,438101.0,438101.0,1187.25,561.15,1003.2,358100.0,99800.0,1833000.0,104200.0,0.59532,1.179,0.977,0.994
9.3,13.889999988,72774935.0,59.34018333333334,162.71391666666662,644888.0,644888.0,1341.33,561.15,1049.66,450900.00000000006,99800.0,2247300.0,105100.0,0.88436,1.751,0.977,0.994
1.138,1.5433333319999998,4192166.0,23.56683333333333,111.9098,11267.0,11267.0,826.9910000000001,561.15,836.102,125000.0,99800.0,668900.0,101900.0,0.0,0.191,0.977,0.995
2.088,3.086666664,5202964.0,23.242466666666665,113.83248333333331,31565.0,31565.0,826.2539999999998,561.15,839.9789999999997,128400.0,99800.0,686800.0,102000.0,0.0,0.192,0.977,0.995
3.144,4.6299999960000005,8377923.000000001,23.112516666666664,118.35751666666668,60338.0,60338.0,850.722,561.15,851.9069999999997,139000.0,99800.0,744100.0,102000.0,0.11958,0.237,0.977,0.995
4.1610000000000005,6.173333327999999,14721652.0,25.79103333333333,129.51136666666667,113761.0,113761.0,904.646,561.15,877.8779999999997,165900.0,99800.0,885300.0,102300.0,0.16768999999999998,0.332,0.977,0.995
5.14,7.71666666,21631348.0,32.07228333333333,141.44868333333338,175261.0,175261.0,970.968,561.15,908.458,208100.0,99800.0,1101100.0,102600.0,0.24611,0.487,0.977,0.995
6.175,9.259999992000001,29791133.0,38.4573,146.99661666666668,246191.0,246191.0,1037.424,561.15,938.529,250500.0,99800.0,1313500.0,103100.0,0.33624000000000004,0.6659999999999999,0.977,0.995
7.148,10.803333324,38990246.0,44.6347,152.15408333333338,332178.0,332178.0,1089.212,561.15,961.24,297000.0,99800.0,1542800.0,103600.0,0.43299,0.857,0.977,0.995
8.206,12.346666655999998,50993806.0,51.45821666666666,155.17708333333334,438025.0,438025.0,1186.2289999999996,561.15,1003.042,358000.0,99800.0,1830900.0,104200.0,0.59437,1.177,0.977,0.995
9.3,13.889999988,72776269.0,59.3401,162.72763333333333,645004.0,645004.0,1340.4830000000004,561.15,1049.519,450700.0,99800.0,2244600.0,105100.0,0.88334,1.749,0.977,0.995
1.138,1.5433333319999998,5916912.0,23.28896666666667,111.78988333333334,10276.0,10276.0,874.597,561.15,842.367,130100.0,99800.0,697400.0,101900.0,0.0,0.249,0.977,0.996
2.088,3.086666664,5247769.0,23.23736666666667,113.87031666666668,31510.0,31510.0,826.6619999999997,561.15,840.059,128500.0,99800.0,687200.0,102000.0,0.0,0.193,0.977,0.996
3.144,4.6299999960000005,8378041.999999999,23.112516666666664,118.39998333333332,60344.0,60344.0,849.9399999999997,561.15,851.762,138900.0,99800.0,743400.0,102000.0,0.11925,0.236,0.977,0.996
4.1610000000000005,6.173333327999999,14721630.0,25.79105,129.54438333333331,113771.0,113771.0,903.796,561.15,877.72,165900.0,99800.0,884399.9999999999,102300.0,0.16727,0.331,0.977,0.996
5.14,7.71666666,21631506.0,32.07233333333333,141.46373333333338,175280.0,175280.0,970.0319999999999,561.15,908.2819999999999,208100.0,99800.0,1100000.0,102600.0,0.2455600000000001,0.486,0.977,0.996
6.175,9.259999992000001,29791305.0,38.45690000000001,147.01358333333334,246202.0,246202.0,1036.361,561.15,938.314,250500.0,99800.0,1312200.0,103100.0,0.33553,0.664,0.977,0.996
7.148,10.803333324,38989830.0,44.6347,152.16243333333333,332168.0,332168.0,1088.22,561.15,961.075,296900.0,99800.0,1541100.0,103600.0,0.4322,0.856,0.977,0.996
8.206,12.346666655999998,50993705.0,51.45821666666666,155.18393333333333,437957.0,437957.0,1185.21,561.15,1002.884,357900.0,99800.0,1828900.0,104200.0,0.59341,1.175,0.977,0.996
9.3,13.889999988,72776174.0,59.34025,162.741,645063.0,645063.0,1339.631,561.15,1049.377,450600.0,99800.0,2242000.0,105100.0,0.8823000000000001,1.747,0.977,0.996
1.138,1.5433333319999998,6904308.0,23.0059,111.66155,9275.0,9275.0,903.452,561.15,845.409,132600.0,99800.0,711700.0,101900.0,0.00435,0.287,0.977,0.997
2.088,3.086666664,5354362.0,23.23781666666667,113.91176666666668,31519.0,31519.0,828.793,561.15,840.3349999999997,128900.0,99800.0,688400.0,102000.0,0.0,0.196,0.977,0.997
3.144,4.6299999960000005,8378146.000000001,23.11253333333333,118.44245,60336.0,60336.0,849.16,561.15,851.6179999999997,138900.0,99800.0,742700.0,102000.0,0.11892,0.235,0.977,0.997
4.1610000000000005,6.173333327999999,14721802.0,25.79105,129.5777,113777.0,113777.0,902.951,561.15,877.564,165900.0,99800.0,883500.0000000001,102300.0,0.16685999999999998,0.33,0.977,0.997
5.14,7.71666666,21631478.0,32.07235,141.47868333333332,175272.0,175272.0,969.097,561.15,908.106,208100.0,99800.0,1098900.0,102700.0,0.24502,0.485,0.977,0.997
6.175,9.259999992000001,29791650.0,38.45666666666667,147.03083333333333,246285.0,246285.0,1035.303,561.15,938.1,250500.0,99800.0,1310900.0,103100.0,0.33483,0.6629999999999999,0.977,0.997
7.148,10.803333324,38989458.0,44.6347,152.1708,332274.0,332274.0,1087.232,561.15,960.91,296800.0,99800.0,1539500.0,103600.0,0.43141,0.8540000000000001,0.977,0.997
8.206,12.346666655999998,50993623.0,51.45821666666666,155.19078333333334,438037.0,438037.0,1184.195,561.15,1002.727,357800.0,99800.0,1826900.0,104200.0,0.59246,1.173,0.977,0.997
9.3,13.889999988,72777395.0,59.34023333333334,162.75455,644808.0,644808.0,1338.7879999999998,561.15,1049.2379999999996,450500.0,99800.0,2239300.0,105100.0,0.8812800000000001,1.745,0.977,0.997
1.138,1.5433333319999998,7155179.0,22.82175,111.58911666666664,8637.0,8637.0,912.434,561.15,845.819,132900.0,99800.0,713700.0,101900.0,0.07301,0.303,0.977,0.998
2.088,3.086666664,5595346.0,23.226533333333336,113.94633333333331,31400.0,31400.0,834.52,561.15,840.9630000000002,129600.0,99800.0,691300.0,102000.0,0.0,0.203,0.977,0.998
3.144,4.6299999960000005,8378207.0,23.11253333333333,118.48486666666666,60340.0,60340.0,848.382,561.15,851.4739999999997,138900.0,99800.0,742000.0,102000.0,0.11859,0.235,0.977,0.998
4.1610000000000005,6.173333327999999,14721877.0,25.791066666666666,129.61091666666667,113759.0,113759.0,902.106,561.15,877.408,165800.0,99800.0,882600.0,102300.0,0.16645,0.329,0.977,0.998
5.14,7.71666666,21631726.000000004,32.07238333333333,141.49376666666666,175307.0,175307.0,968.165,561.15,907.931,208100.0,99800.0,1097800.0,102700.0,0.24448000000000006,0.484,0.977,0.998
6.175,9.259999992000001,29792002.0,38.45641666666667,147.04808333333332,246282.0,246282.0,1034.249,561.15,937.887,250400.0,99800.0,1309500.0,103100.0,0.33413000000000004,0.662,0.977,0.998
7.148,10.803333324,38989023.0,44.63475,152.1791333333333,332155.0,332155.0,1086.246,561.15,960.745,296800.0,99800.0,1537800.0,103600.0,0.43062,0.853,0.977,0.998
8.206,12.346666655999998,50993562.00000001,51.45818333333333,155.1976,438002.0,438002.0,1183.183,561.15,1002.571,357700.0,99800.0,1824800.0,104200.0,0.5915100000000001,1.171,0.977,0.998
9.3,13.889999988,72778000.0,59.34021666666666,162.7679,644833.0,644833.0,1337.9429999999998,561.15,1049.098,450400.0,99800.0,2236700.0,105100.0,0.8802500000000001,1.742,0.977,0.998
1.138,1.5433333319999998,6386286.0,22.21743333333333,111.23786666666666,6580.0,6580.0,901.535,561.15,842.3199999999997,129700.0,99800.0,697100.0,101900.0,0.24876,0.3,0.977,0.999
2.088,3.086666664,5679288.0,23.220633333333332,113.98378333333334,31332.0,31332.0,836.148,561.15,841.178,129800.0,99800.0,692300.0,102000.0,0.0,0.206,0.977,0.999
3.144,4.6299999960000005,8378366.0,23.11255,118.52741666666668,60352.0,60352.0,847.605,561.15,851.3299999999997,138900.0,99800.0,741300.0,102100.0,0.11826,0.234,0.977,0.999
4.1610000000000005,6.173333327999999,14721946.000000002,25.79108333333333,129.64416666666665,113776.0,113776.0,901.264,561.15,877.252,165800.0,99800.0,881800.0,102300.0,0.16604000000000002,0.329,0.977,0.999
5.14,7.71666666,21632011.000000004,32.0724,141.50886666666662,175262.0,175262.0,967.237,561.15,907.756,208000.0,99800.0,1096700.0,102700.0,0.24393,0.483,0.977,0.999
6.175,9.259999992000001,29792314.0,38.456166666666654,147.06529999999995,246269.0,246269.0,1033.197,561.15,937.675,250400.0,99800.0,1308200.0,103100.0,0.3334300000000001,0.66,0.977,0.999
7.148,10.803333324,38988581.0,44.63478333333333,152.18748333333332,332149.0,332149.0,1085.262,561.15,960.581,296700.0,99800.0,1536200.0,103600.0,0.42984,0.851,0.977,0.999
8.206,12.346666655999998,50993534.00000001,51.45813333333333,155.20441666666662,438057.0,438057.0,1182.175,561.15,1002.415,357700.0,99800.0,1822800.0,104200.0,0.5905699999999999,1.169,0.977,0.999
9.3,13.889999988,72777931.0,59.3403,162.7810333333333,645033.0,645033.0,1337.098,561.15,1048.9589999999996,450300.0,99800.0,2234100.0,105100.0,0.8792200000000001,1.74,0.977,0.999
1.138,1.5433333319999998,5277220.0,22.0043,111.12936666666666,5878.0,5878.0,875.298,561.15,838.071,126200.0,99800.0,677500.0,101900.0,0.29769,0.271,0.977,1.0
2.088,3.086666664,5760132.0,23.2149,114.02155,31274.0,31274.0,837.535,561.15,841.4860000000001,130100.0,99800.0,693700.0,102000.0,0.0,0.208,0.977,1.0
3.144,4.6299999960000005,8378441.000000001,23.11255,118.56986666666668,60347.0,60347.0,846.8299999999997,561.15,851.1859999999997,138900.0,99800.0,740600.0,102100.0,0.11793,0.233,0.977,1.0
4.1610000000000005,6.173333327999999,14722028.999999998,25.79108333333333,129.67745,113763.0,113763.0,900.424,561.15,877.096,165800.0,99800.0,880899.9999999999,102300.0,0.16562000000000002,0.328,0.977,1.0
5.14,7.71666666,21632079.0,32.072433333333336,141.52386666666666,175261.0,175261.0,966.309,561.15,907.581,208000.0,99800.0,1095600.0,102700.0,0.24339,0.482,0.977,1.0
6.175,9.259999992000001,29792595.0,38.4559,147.08248333333333,246215.0,246215.0,1032.149,561.15,937.462,250400.0,99800.0,1306900.0,103100.0,0.33274000000000004,0.659,0.977,1.0
7.148,10.803333324,38988252.0,44.63478333333333,152.19583333333333,332150.0,332150.0,1084.282,561.15,960.418,296700.0,99800.0,1534500.0,103600.0,0.4290600000000001,0.85,0.977,1.0
8.206,12.346666655999998,50993477.99999999,51.4581,155.21121666666667,438094.0,438094.0,1181.1689999999999,561.15,1002.261,357600.0,99800.0,1820800.0,104200.0,0.58963,1.167,0.977,1.0
9.3,13.889999988,72779575.0,59.34026666666667,162.79448333333332,644963.0,644963.0,1336.264,561.15,1048.823,450200.0,99800.0,2231400.0,105100.0,0.87821,1.7380000000000002,0.977,1.0
1.138,1.5433333319999998,4537263.0,23.17171666666667,110.8422,9899.0,9899.0,855.0260000000002,561.15,839.778,125800.0,99800.0,686200.0,101900.0,0.038130000000000004,0.22,0.978,0.975
2.088,3.086666664,2860547.0,22.8231,112.69491666666666,26797.0,26797.0,778.3689999999997,561.15,832.1809999999997,120100.0,99800.0,652900.0,101900.0,0.06861,0.132,0.978,0.975
3.144,4.6299999960000005,8375784.0,23.11231666666667,117.47416666666666,60316.0,60316.0,866.2479999999997,561.15,854.6030000000002,139200.0,99800.0,758700.0,102000.0,0.12612,0.25,0.978,0.975
4.1610000000000005,6.173333327999999,14719823.999999998,25.79081666666667,128.8173,113752.0,113752.0,921.6089999999999,561.15,880.862,166300.0,99800.0,903400.0,102200.0,0.17595,0.348,0.978,0.975
5.14,7.71666666,21627485.0,32.07176666666667,141.13326666666666,175261.0,175261.0,989.684,561.15,911.811,208700.00000000003,99800.0,1123900.0,102600.0,0.25701,0.509,0.978,0.975
6.175,9.259999992000001,29761064.0,38.4468,146.6239,245951.0,245951.0,1058.688,561.15,942.6569999999999,251100.0,99800.0,1340400.0,103000.0,0.35019,0.693,0.978,0.975
7.148,10.803333324,39001003.0,44.63391666666666,151.9779,332414.0,332414.0,1108.9489999999996,561.15,964.34,298200.0,99800.0,1577200.0,103500.0,0.44884,0.889,0.978,0.975
8.206,12.346666655999998,50989193.0,51.45486666666667,155.02676666666667,437965.0,437965.0,1206.6,561.15,1006.023,359600.0,99800.0,1872500.0,104100.0,0.61351,1.215,0.978,0.975
9.3,13.889999988,72759260.0,59.33948333333333,162.42180000000005,644866.0,644866.0,1356.868,561.15,1052.177,453200.0,99800.0,2299400.0,105000.0,0.9036700000000001,1.789,0.978,0.975
1.138,1.5433333319999998,5260542.0,23.02421666666667,110.79371666666664,9379.0,9379.0,876.034,561.15,842.3389999999997,127900.0,99800.0,698100.0,101900.0,0.04276,0.246,0.978,0.976
2.088,3.086666664,2891036.0,22.843416666666666,112.75031666666666,27024.0,27024.0,778.145,561.15,832.2289999999997,120300.0,99800.0,653100.0,101900.0,0.06573000000000001,0.132,0.978,0.976
3.144,4.6299999960000005,8375895.0,23.11231666666667,117.51635,60320.0,60320.0,865.434,561.15,854.457,139200.0,99800.0,758000.0,102000.0,0.12578,0.249,0.978,0.976
4.1610000000000005,6.173333327999999,14719793.0,25.79083333333333,128.84966666666665,113751.0,113751.0,920.717,561.15,880.699,166300.0,99800.0,902500.0,102200.0,0.17552,0.34700000000000003,0.978,0.976
5.14,7.71666666,21627788.0,32.071783333333336,141.14826666666667,175225.0,175225.0,988.7,561.15,911.628,208700.00000000003,99800.0,1122800.0,102600.0,0.25645,0.508,0.978,0.976
6.175,9.259999992000001,29761111.0,38.44661666666666,146.6408,245932.0,245932.0,1057.56,561.15,942.429,251100.0,99800.0,1339100.0,103000.0,0.34945,0.6920000000000001,0.978,0.976
7.148,10.803333324,39000386.0,44.63398333333333,151.98635000000004,332302.0,332302.0,1107.902,561.15,964.165,298200.0,99800.0,1575400.0,103500.0,0.44801,0.887,0.978,0.976
8.206,12.346666655999998,50990441.0,51.45551666666667,155.03400000000005,437938.0,437938.0,1205.516,561.15,1005.852,359500.0,99800.0,1870500.0,104100.0,0.61251,1.213,0.978,0.976
9.3,13.889999988,72759910.0,59.3396,162.43663333333333,644950.0,644950.0,1355.9609999999998,561.15,1052.016,453100.0,99800.0,2296600.0,105000.0,0.9025799999999999,1.787,0.978,0.976
1.138,1.5433333319999998,5737668.0,22.77663333333333,110.67753333333332,8514.0,8514.0,893.7230000000002,561.15,843.6809999999997,129000.0,99800.0,704400.0,101900.0,0.10855,0.273,0.978,0.977
2.088,3.086666664,2854309.0,22.8134,112.77138333333332,26691.0,26691.0,777.1139999999998,561.15,831.8839999999999,120100.0,99800.0,651600.0,101900.0,0.07462,0.132,0.978,0.977
3.144,4.6299999960000005,8376040.000000001,23.11233333333333,117.5586,60321.0,60321.0,864.622,561.15,854.3109999999997,139200.0,99800.0,757200.0,102000.0,0.12544,0.248,0.978,0.977
4.1610000000000005,6.173333327999999,14719913.999999998,25.79083333333333,128.8823,113734.0,113734.0,919.828,561.15,880.5369999999997,166300.0,99800.0,901500.0,102200.0,0.17509,0.34700000000000003,0.978,0.977
5.14,7.71666666,21627693.0,32.07181666666666,141.16308333333333,175232.0,175232.0,987.715,561.15,911.444,208700.00000000003,99800.0,1121600.0,102600.0,0.25588,0.507,0.978,0.977
6.175,9.259999992000001,29761151.0,38.44643333333333,146.65768333333332,245928.0,245928.0,1056.435,561.15,942.201,251100.0,99800.0,1337700.0,103000.0,0.34871,0.69,0.978,0.977
7.148,10.803333324,38999754.0,44.63406666666666,151.9948,332409.0,332409.0,1106.859,561.15,963.99,298100.0,99800.0,1573700.0,103500.0,0.44718,0.885,0.978,0.977
8.206,12.346666655999998,50991207.0,51.45603333333333,155.04118333333332,438098.0,438098.0,1204.436,561.15,1005.681,359500.0,99800.0,1868400.0,104100.0,0.61151,1.211,0.978,0.977
9.3,13.889999988,72761026.0,59.3396,162.45161666666667,645033.0,645033.0,1355.063,561.15,1051.857,453000.0,99800.0,2293900.0,105000.0,0.9015,1.785,0.978,0.977
1.138,1.5433333319999998,5638445.0,22.56545,110.57735,7785.0,7785.0,894.168,561.15,842.8760000000002,128300.0,99800.0,700600.0,101900.0,0.16854,0.278,0.978,0.978
2.088,3.086666664,3079477.0,22.9352,112.89466666666668,28037.0,28037.0,780.2529999999997,561.15,832.909,121000.0,99800.0,656100.0,101900.0,0.037360000000000004,0.133,0.978,0.978
3.144,4.6299999960000005,8376073.0,23.11235,117.60073333333332,60318.0,60318.0,863.81,561.15,854.164,139200.0,99800.0,756500.0,102000.0,0.1251,0.248,0.978,0.978
4.1610000000000005,6.173333327999999,14720094.0,25.79085,128.91501666666667,113744.0,113744.0,918.942,561.15,880.375,166300.0,99800.0,900600.0,102200.0,0.17465999999999998,0.34600000000000003,0.978,0.978
5.14,7.71666666,21627881.0,32.07185,141.17803333333333,175219.0,175219.0,986.736,561.15,911.262,208600.0,99800.0,1120500.0,102600.0,0.25531,0.505,0.978,0.978
6.175,9.259999992000001,29761188.0,38.4463,146.6746,245999.0,245999.0,1055.3139999999999,561.15,941.975,251000.0,99800.0,1336300.0,103000.0,0.34798,0.6890000000000001,0.978,0.978
7.148,10.803333324,38999248.0,44.634083333333336,152.00324999999995,332330.0,332330.0,1105.818,561.15,963.817,298100.0,99800.0,1572000.0,103500.0,0.44636000000000003,0.884,0.978,0.978
8.206,12.346666655999998,50991878.0,51.45651666666666,155.0485,437961.0,437961.0,1203.361,561.15,1005.512,359400.0,99800.0,1866300.0,104100.0,0.6105200000000001,1.209,0.978,0.978
9.3,13.889999988,72761825.0,59.33973333333334,162.46665,644758.0,644758.0,1354.17,561.15,1051.6989999999996,452900.0,99800.0,2291100.0,105000.0,0.9004200000000001,1.7819999999999998,0.978,0.978
1.138,1.5433333319999998,4802511.0,22.305,110.4332,6900.0,6900.0,875.002,561.15,839.285,125400.0,99800.0,683900.0,101900.0,0.23475,0.259,0.978,0.979
2.088,3.086666664,3079288.0,22.93465,112.93531666666668,28040.0,28040.0,779.553,561.15,832.784,121000.0,99800.0,655500.0,102000.0,0.03871,0.132,0.978,0.979
3.144,4.6299999960000005,8376178.0,23.11235,117.64295,60319.0,60319.0,863.0010000000002,561.15,854.018,139200.0,99800.0,755700.0,102000.0,0.12476,0.247,0.978,0.979
4.1610000000000005,6.173333327999999,14720108.999999998,25.79085,128.94755,113759.0,113759.0,918.057,561.15,880.2130000000002,166200.0,99800.0,899700.0,102200.0,0.17423,0.345,0.978,0.979
5.14,7.71666666,21628117.000000004,32.07188333333333,141.1930166666667,175221.0,175221.0,985.759,561.15,911.08,208600.0,99800.0,1119300.0,102600.0,0.25475000000000003,0.504,0.978,0.979
6.175,9.259999992000001,29761218.0,38.44621666666667,146.69153333333333,246009.0,246009.0,1054.196,561.15,941.748,251000.0,99800.0,1334900.0,103000.0,0.34724,0.687,0.978,0.979
7.148,10.803333324,38998685.0,44.63415,152.0116833333333,332265.0,332265.0,1104.781,561.15,963.644,298000.0,99800.0,1570300.0,103500.0,0.44553,0.882,0.978,0.979
8.206,12.346666655999998,50992477.99999999,51.45693333333333,155.05578333333332,437986.0,437986.0,1202.289,561.15,1005.343,359300.0,99800.0,1864200.0,104100.0,0.60953,1.207,0.978,0.979
9.3,13.889999988,72762632.0,59.33973333333334,162.48155,645040.0,645040.0,1353.279,561.15,1051.542,452800.0,99800.0,2288400.0,105000.0,0.8993500000000001,1.78,0.978,0.979
1.138,1.5433333319999998,3147457.0,22.15618333333333,110.34493333333332,6393.0,6393.0,829.372,561.15,832.3510000000001,120000.0,99800.0,652900.0,101900.0,0.26077,0.207,0.978,0.98
2.088,3.086666664,3226552.0,22.98515,113.01058333333332,28597.0,28597.0,782.39,561.15,833.2260000000001,121600.0,99800.0,657500.0,102000.0,0.0203,0.135,0.978,0.98
3.144,4.6299999960000005,8376284.0,23.11235,117.68518333333333,60325.0,60325.0,862.194,561.15,853.872,139100.0,99800.0,755000.0,102000.0,0.12443,0.246,0.978,0.98
4.1610000000000005,6.173333327999999,14720136.0,25.790866666666666,128.98013333333333,113750.0,113750.0,917.175,561.15,880.0509999999997,166200.0,99800.0,898800.0,102200.0,0.17381,0.344,0.978,0.98
5.14,7.71666666,21628484.0,32.07188333333333,141.20805,175276.0,175276.0,984.785,561.15,910.898,208600.0,99800.0,1118200.0,102600.0,0.25419,0.503,0.978,0.98
6.175,9.259999992000001,29761275.0,38.446183333333344,146.70848333333333,245940.0,245940.0,1053.0810000000001,561.15,941.523,251000.0,99800.0,1333500.0,103000.0,0.34651000000000004,0.6859999999999999,0.978,0.98
7.148,10.803333324,38998120.0,44.6342,152.02011666666667,332383.0,332383.0,1103.746,561.15,963.471,297900.0,99800.0,1568500.0,103500.0,0.4447100000000001,0.8809999999999999,0.978,0.98
8.206,12.346666655999998,50992973.0,51.4573,155.06303333333332,437961.0,437961.0,1201.221,561.15,1005.175,359200.0,99800.0,1862100.0,104100.0,0.60855,1.205,0.978,0.98
9.3,13.889999988,72763216.0,59.3398,162.49633333333338,644790.0,644790.0,1352.39,561.15,1051.386,452600.0,99800.0,2285600.0,105000.0,0.8982800000000001,1.778,0.978,0.98
1.138,1.5433333319999998,2088916.0,22.173866666666665,110.37188333333332,6440.0,6440.0,795.345,561.15,827.1999999999997,116300.0,99800.0,631000.0,101900.0,0.2368,0.16699999999999998,0.978,0.981
2.088,3.086666664,3285674.0,23.00245,113.06386666666668,28792.0,28792.0,783.1869999999999,561.15,833.3480000000002,121800.0,99800.0,658000.0,102000.0,0.01399,0.136,0.978,0.981
3.144,4.6299999960000005,8376355.0,23.11236666666667,117.7274,60325.0,60325.0,861.388,561.15,853.7260000000001,139100.0,99800.0,754300.0,102000.0,0.12409,0.246,0.978,0.981
4.1610000000000005,6.173333327999999,14720205.0,25.79088333333333,129.0128,113751.0,113751.0,916.295,561.15,879.89,166200.0,99800.0,897899.9999999999,102200.0,0.17338,0.343,0.978,0.981
5.14,7.71666666,21628613.0,32.07191666666667,141.22298333333333,175276.0,175276.0,983.812,561.15,910.717,208600.0,99800.0,1117000.0,102600.0,0.25363,0.502,0.978,0.981
6.175,9.259999992000001,29761382.0,38.44625,146.7255166666667,245938.0,245938.0,1051.97,561.15,941.298,250900.0,99800.0,1332100.0,103000.0,0.34576999999999997,0.685,0.978,0.981
7.148,10.803333324,38997608.0,44.63423333333333,152.02855,332251.0,332251.0,1102.714,561.15,963.298,297900.0,99800.0,1566800.0,103500.0,0.4439,0.879,0.978,0.981
8.206,12.346666655999998,50993363.0,51.45763333333333,155.07021666666662,438099.0,438099.0,1200.155,561.15,1005.008,359200.0,99800.0,1860100.0,104100.0,0.60756,1.203,0.978,0.981
9.3,13.889999988,72764599.0,59.33978333333334,162.51121666666668,645075.0,645075.0,1351.507,561.15,1051.232,452500.00000000006,99800.0,2282900.0,105000.0,0.8972199999999999,1.776,0.978,0.981
